+-------------+------+--------+-------+-----------+
|  series id  | year | period | value | footnotes |
| LNS12300000 | 2013 |  M08   |  58.7 |           |
| LNS12300000 | 2013 |  M07   |  58.7 |           |
| LNS12300000 | 2013 |  M06   |  58.6 |           |
| LNS12300000 | 2013 |  M05   |  58.6 |           |
| LNS12300000 | 2013 |  M04   |  58.6 |           |
| LNS12300000 | 2013 |  M03   |  58.5 |           |
| LNS12300000 | 2013 |  M02   |  58.6 |           |
| LNS12300000 | 2013 |  M01   |  58.6 |           |
| LNS12300000 | 2012 |  M12   |  58.7 |           |
| LNS12300000 | 2012 |  M11   |  58.7 |           |
| LNS12300000 | 2012 |  M10   |  58.8 |           |
| LNS12300000 | 2012 |  M09   |  58.7 |           |
| LNS12300000 | 2012 |  M08   |  58.4 |           |
| LNS12300000 | 2012 |  M07   |  58.5 |           |
| LNS12300000 | 2012 |  M06   |  58.6 |           |
| LNS12300000 | 2012 |  M05   |  58.5 |           |
| LNS12300000 | 2012 |  M04   |  58.4 |           |
| LNS12300000 | 2012 |  M03   |  58.5 |           |
| LNS12300000 | 2012 |  M02   |  58.5 |           |
| LNS12300000 | 2012 |  M01   |  58.4 |           |
| LNS12300000 | 2011 |  M12   |  58.6 |           |
| LNS12300000 | 2011 |  M11   |  58.6 |           |
| LNS12300000 | 2011 |  M10   |  58.4 |           |
| LNS12300000 | 2011 |  M09   |  58.4 |           |
| LNS12300000 | 2011 |  M08   |  58.3 |           |
| LNS12300000 | 2011 |  M07   |  58.2 |           |
| LNS12300000 | 2011 |  M06   |  58.2 |           |
| LNS12300000 | 2011 |  M05   |  58.3 |           |
| LNS12300000 | 2011 |  M04   |  58.4 |           |
| LNS12300000 | 2011 |  M03   |  58.4 |           |
| LNS12300000 | 2011 |  M02   |  58.4 |           |
| LNS12300000 | 2011 |  M01   |  58.3 |           |
| LNS12300000 | 2010 |  M12   |  58.3 |           |
| LNS12300000 | 2010 |  M11   |  58.2 |           |
| LNS12300000 | 2010 |  M10   |  58.3 |           |
| LNS12300000 | 2010 |  M09   |  58.5 |           |
| LNS12300000 | 2010 |  M08   |  58.6 |           |
| LNS12300000 | 2010 |  M07   |  58.5 |           |
| LNS12300000 | 2010 |  M06   |  58.5 |           |
| LNS12300000 | 2010 |  M05   |  58.6 |           |
| LNS12300000 | 2010 |  M04   |  58.7 |           |
| LNS12300000 | 2010 |  M03   |  58.5 |           |
| LNS12300000 | 2010 |  M02   |  58.5 |           |
| LNS12300000 | 2010 |  M01   |  58.5 |           |
+-------------+------+--------+-------+-----------+
